time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086220.0;5;5793.103516;713103.4375;0.22;884420;1656652;72;2.3;15;88;100;100;62;88;88;100;62;100.0;62;100.0;38.0;75.0;75.0;100.0;62.0;88.0;88;100;88;100.0;62;88.0;62;62.0;62.0;75.0;100.0;88.0;50.0;100.0;75.0
1086220.0;5;160648.65625;894270.25;0.22;884420;1656652;72;2.0;15;87;75;100;87;75;62;100;75;87.0;75;87.0;49.0;87.0;75.0;100.0;24.0;75.0;75;100;75;87.0;62;75.0;62;87.0;62.0;87.0;100.0;100.0;62.0;100.0;87.0
1086220.0;5;6054.054199;558918.9375;0.22;884420;1656652;72;2.4;15;75;75;62;75;100;87;87;75;87.0;75;87.0;37.0;100.0;62.0;100.0;62.0;100.0;62;87;62;87.0;49;75.0;62;75.0;49.0;75.0;100.0;87.0;62.0;100.0;62.0
1086230.0;5;5600.0;551466.6875;0.22;884420;1656652;72;2.0;15;87;75;87;75;87;75;87;62;75.0;87;75.0;49.0;87.0;75.0;100.0;75.0;75.0;62;87;62;100.0;75;75.0;62;75.0;49.0;75.0;100.0;75.0;62.0;100.0;62.0
1086230.0;5;6222.222168;1148888.875;0.22;884420;1656652;72;0.79;15;75;75;75;75;75;75;75;75;87.0;87;75.0;62.0;87.0;75.0;100.0;100.0;87.0;75;87;62;100.0;62;75.0;62;87.0;49.0;75.0;100.0;75.0;62.0;100.0;49.0
1086230.0;5;41750.0;646250.0;0.22;884420;1656652;72;2.3;15;100;75;75;88;88;75;75;75;88.0;88;75.0;62.0;88.0;88.0;100.0;88.0;75.0;62;100;62;62.0;62;75.0;75;88.0;62.0;75.0;100.0;88.0;50.0;100.0;62.0
1086230.0;5;7000.0;775500.0;0.22;884420;1656652;72;2.0;15;88;88;75;75;100;75;88;75;75.0;50;75.0;62.0;75.0;100.0;100.0;88.0;62.0;75;100;75;75.0;75;75.0;62;62.0;88.0;75.0;100.0;75.0;75.0;100.0;88.0
1086230.0;5;1866.666626;689333.3125;0.22;884420;1656652;72;2.0;15;75;62;75;75;100;75;75;62;62.0;62;75.0;50.0;75.0;100.0;100.0;75.0;75.0;62;100;50;50.0;62;62.0;62;62.0;62.0;88.0;100.0;75.0;38.0;100.0;50.0
1086230.0;5;8484.848633;752000.0;0.22;884420;1656652;72;2.0;15;75;88;62;88;75;75;75;75;88.0;88;62.0;62.0;75.0;100.0;100.0;50.0;100.0;62;75;62;75.0;62;62.0;75;75.0;75.0;75.0;100.0;62.0;75.0;100.0;88.0
1086230.0;5;4421.052734;761894.6875;0.22;884420;1656652;72;2.4;15;62;87;75;75;100;75;100;75;75.0;75;62.0;62.0;100.0;100.0;100.0;75.0;87.0;75;75;75;62.0;62;75.0;75;62.0;62.0;87.0;100.0;49.0;75.0;100.0;87.0
